"ID";"site";"chamber.nr";"linear.f0";"linear.f0.se";"linear.f0.p";"linear.C0";"linear.AIC";"linear.AICc";"linear.RSE";"linear.r";"linear.diagnostics";"robust.linear.f0";"robust.linear.f0.se";"robust.linear.f0.p";"robust.linear.C0";"robust.linear.weights";"robust.linear.diagnostics";"HMR.f0";"HMR.f0.se";"HMR.f0.p";"HMR.kappa";"HMR.phi";"HMR.AIC";"HMR.AICc";"HMR.RSE";"HMR.diagnostics";"day";"month";"year";"f.detect.n2o";"f.detect.co2";"f.detect.ch4";"t.meas";"kappa.max";"dynamic.kappa.f0";"flux.se";"flux.p";"method";"date";"time";"treatment_fact2";"height [cm]";"diameter [cm]";"treatment_fact1";"sub_factor";"treatment_fact3";"block"
"21_03_18_CS9_23";"CS9";23;0.293853250910338;0.0282774934231016;0.00913353600613077;0.930254722205239;-1.46866074178509;Inf;0.134532760696507;0.990866463993869;"";0.293853250910338;0.0282774934231016;0.00913353600613076;0.930254722205239;"1,1,1,1";"";0.446510368611185;0.0552240078116007;0.0783387504212942;1.19792431442784;4.00758292925186;-9.13366697406686;-49.1336669740669;0.0568408668933533;"";"21";"03";"18";0.01;0.01;0.007;0.75;55.9720477924453;0.446510368611185;0.0552240078116007;0.0783387504212942;"HMR";2018-03-21;"15:23";"gmt-3-S";11.75;30;"greek mountain tea";"up";"interrow";"3"
"21_03_18_CS9_24";"CS9";24;0.364987084672655;0.0409774573426312;0.0123713509329305;0.916668758467549;-1.09493095329604;Inf;0.140966738712648;0.987628649067069;"";0.364987084672655;0.0409774573426312;0.0123713509329305;0.916668758467549;"1,1,1,1";"";0.598649905224803;0.0516084450482606;0.0547463992893047;1.43720932062736;3.37760826295137;-12.6991439005965;-52.6991439005965;0.0364000787740587;"";"21";"03";"18";0.01;0.01;0.007;0.75;69.521349461458;0.598649905224803;0.0516084450482606;0.0547463992893047;"HMR";2018-03-21;"15:24";"tym-3-R";16.25;30;"thyme";"up";"berm";"3"
"21_03_18_CS9_3";"CS9";3;0.340965923979979;0.0353136711182524;0.0105570792987276;0.856798946053984;-2.64590981008788;Inf;0.116123189934534;0.989442920701272;"";0.340965923979979;0.0353136711182524;0.0105570792987276;0.856798946053984;"1,1,1,1";"";0.511582435739182;0.0985483075934749;0.121150777907887;1.15631883050679;3.38512414867315;-7.38020242371311;-47.3802024237131;0.0707702435401994;"";"21";"03";"18";0.01;0.01;0.007;0.75;64.9458902819008;0.511582435739182;0.0985483075934749;0.121150777907887;"HMR";2018-03-21;"15:26";"gmt-1-R";17;30;"greek mountain tea";"down";"berm";"1"
"21_03_18_CS9_4";"CS9";4;0.140600421729837;0.018421133289772;0.0167359068372611;0.899618329534985;-3.99737806592486;Inf;0.0980735863297965;0.983264093162739;"";0.140600421729837;0.018421133289772;0.0167359068372611;0.899618329534985;"1,1,1,1";"";0.249649986202947;0.0210050838831386;0.0534381364024288;1.6940814654998;2.23125550545889;-16.8541148527334;-56.8541148527334;0.0216542030041056;"";"21";"03";"18";0.01;0.01;0.007;0.75;26.7810327104451;0.249649986202947;0.0210050838831386;0.0534381364024288;"HMR";2018-03-21;"16:08";"ctrl-1-S";10.5;30;"control";"down";"interrow";"1"
"21_03_18_CS9_5";"CS9";5;0.259607133045604;0.0190243691489138;0.00532728638376751;0.847827458371904;-7.71109563447992;Inf;0.0616518589072767;0.994672713616233;"";0.259607133045604;0.0190243691489138;0.00532728638376751;0.847827458371904;"1,1,1,1";"";0.360750151133988;0.0205809853790312;0.0362801649968813;0.926344046200253;3.0612216082894;-19.6085876112283;-59.6085876112283;0.0153465466523399;"";"21";"03";"18";0.01;0.01;0.007;0.75;49.4489777229722;0.360750151133988;0.0205809853790312;0.0362801649968813;"HMR";2018-03-21;"16:10";"tym-2-R";17.25;30;"thyme";"down";"berm";"2"
"21_03_18_CS9_6";"CS9";6;0.0829581552379731;0.00526537236695095;0.00400428828675489;0.804067962361899;-17.2598724175347;Inf;0.0186884611735735;0.995995711713245;"";0.0829581552379731;0.00526537236695095;0.00400428828675489;0.804067962361899;"1,1,1,1";"";0.109107386881271;0.00880186249647449;0.0512461306450358;0.763538917338455;1.69858580233406;-25.3776336685404;-65.3776336685404;0.00746152426021487;"";"21";"03";"18";0.01;0.01;0.007;0.75;15.8015533786615;0.109107386881271;0.00880186249647449;0.0512461306450358;"HMR";2018-03-21;"16:12";"ctrl-2-R";15.75;30;"control";"down";"berm";"2"
"21_03_18_CS9_7";"CS9";7;0.132632068269907;0.0140370418149877;0.0110161849402268;0.871378308894478;-5.78144774805184;Inf;0.078469449253299;0.988983815059773;"";0.132632068269907;0.0140370418149877;0.0110161849402268;0.871378308894478;"1,1,1,1";"";0.210817239083334;0.0100680635070158;0.0303801630140683;1.33632705362697;2.39248383021522;-21.7088692252026;-61.7088692252026;0.0118030181381579;"";"21";"03";"18";0.01;0.01;0.007;0.75;25.26325109903;0.210817239083334;0.0100680635070158;0.0303801630140683;"HMR";2018-03-21;"16:14";"gmt-2-S";10;30;"greek mountain tea";"down";"interrow";"2"
"21_03_18_CS9_8";"CS9";8;0.0932979100963037;0.0106238891397338;0.0127196474717872;0.862593086035186;-9.953773350292;Inf;0.0465798790232678;0.987280352528213;"";0.0932979100963037;0.0106238891397338;0.0127196474717872;0.862593086035186;"1,1,1,1";"";0.153751194712259;0.00452117194677812;0.0187149002600515;1.45067616336473;1.66004210131232;-30.2620378089235;-70.2620378089235;0.00405199438326546;"";"21";"03";"18";0.01;0.01;0.007;0.75;17.771030494534;0.153751194712259;0.00452117194677812;0.0187149002600515;"HMR";2018-03-21;"16:16";"oreg-2-S";12.75;30;"oregano";"down";"interrow";"2"
"21_03_18_CS9_9";"CS9";9;0.227555387507815;0.0268709321279089;0.0136590824358189;0.925716037982085;-1.52894857050988;Inf;0.133522735237305;0.986340917564181;"";0.227555387507815;0.0268709321279089;0.0136590824358189;0.925716037982085;"1,1,1,1";"";0.382870097868835;0.00103429704300915;0.00171978002464502;1.51753928827741;3.07070743996996;-41.1805056993134;-81.1805056993134;0.00103499926225837;"";"21";"03";"18";0.01;0.01;0.007;0.75;43.3438833348219;0.382870097868835;0.00103429704300915;0.00171978002464502;"HMR";2018-03-21;"16:18";"ctrl-3-S";11.25;30;"control";"down";"interrow";"3"
"12_04_18_CS10_1";"CS10";1;0.070227369962097;0.0131255346777177;0.0332019039118711;0.893463347531624;-4.09180530519519;Inf;0.0969227891030662;0.966798096088129;"";0.070227369962097;0.0131255346777177;0.0332019039118711;0.893463347531624;"1,1,1,1";"";0.15331844421763;0.0104542863144431;0.0433419440614479;3.64104638693228;1.66564474430872;-20.9742873965052;-60.9742873965052;0.0129381201189223;"";"12";"04";"18";0.003;0.003;0.0025;0.500000000000003;56.1818959696772;0.15331844421763;0.0104542863144431;0.0433419440614479;"HMR";2018-04-12;"9:22";"a1";5;25;"no cover";"50";"interrow";"1"
"12_04_18_CS10_10";"CS10";10;0.0392641164093774;0.0130322724530092;0.0947659024949054;0.868390217694553;-2.53446955626483;Inf;0.117752108759807;0.905234097505095;"";0.0392641164093774;0.0130322724530092;0.0947659024949054;0.868390217694553;"1,1,1,1";"";0.163631198645964;0.0596861485151401;0.22266618741242;6.54179040861444;1.27391801229544;-10.0818942064672;-50.0818942064672;0.0504875691497208;"";"12";"04";"18";0.003;0.003;0.0025;0.6;26.1760776062516;0.163631198645964;0.0596861485151401;0.22266618741242;"HMR";2018-04-12;"9:24";"b2";5;25;"field pea";"100";"interrow";"2"
"12_04_18_CS10_11";"CS10";11;0.0719361954075888;0.00828620773120326;0.0130099772672261;0.780319315819116;-5.90402824910819;Inf;0.0772762608987911;0.986990022732774;"";0.0719361954075888;0.00828620773120326;0.0130099772672261;0.780319315819116;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"12";"04";"18";0.003;0.003;0.0025;0.616666666666669;46.6613159400574;0.0719361954075888;0.00828620773120326;0.0130099772672261;"robust linear";2018-04-12;"9:26";"c2";5;25;"oat";"100";"interrow";"2"
"12_04_18_CS10_12";"CS10";12;0.0531494679512357;0.0270220048560141;0.18808386481065;0.968073215170958;3.36545197267646;Inf;0.24618218041603;0.81191613518935;"";0.0531494679512357;0.0270220048560141;0.18808386481065;0.968073215170958;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"12";"04";"18";0.003;0.003;0.0025;0.6;35.4329786341571;0.0531494679512357;0.0270220048560141;0.18808386481065;"robust linear";2018-04-12;"9:28";"c2";5;25;"oat";"50";"interrow";"2"
"12_04_18_CS10_13";"CS10";13;0.048145310766082;0.0115836917634292;0.0533016408052022;0.845656862304248;-3.88964380537305;Inf;0.09940325507759;0.946698359194798;"";0.048145310766082;0.0115836917634292;0.0533016408052022;0.845656862304248;"1,1,1,1";"";0.124681496007962;0.0127108569720506;0.0646777831984734;3.95382392454466;1.40547548247638;-19.3476336733814;-59.3476336733814;0.01585539335434;"";"12";"04";"18";0.003;0.003;0.0025;0.583333333333336;33.0139273824561;0.124681496007962;0.0127108569720506;0.0646777831984734;"HMR";2018-04-12;"9:29";"a3";5;25;"no cover";"50";"interrow";"3"
"12_04_18_CS10_14";"CS10";14;0.0408280281333848;0.0077119211870738;0.0338760787471834;0.830377377329369;-7.21584372706942;Inf;0.0655891227309665;0.966123921252816;"";0.0408280281333848;0.0077119211870738;0.0338760787471834;0.830377377329369;"1,1,1,1";"";0.093054412924308;0.0170255155827399;0.115203650359214;3.42076800686068;1.32737312497261;-16.54249703966;-56.54249703966;0.0225143255198357;"";"12";"04";"18";0.003;0.003;0.0025;0.566666666666667;28.8197845647422;0.093054412924308;0.0170255155827399;0.115203650359214;"HMR";2018-04-12;"9:30";"a3";5;25;"no cover";"100";"interrow";"3"
"12_04_18_CS10_15";"CS10";15;0.0543472321155924;0.0130316262872666;0.0529696880874615;0.851364099248036;-3.22218218752356;Inf;0.10805253700749;0.947030311912539;"";0.0543472321155924;0.0130316262872666;0.0529696880874615;0.851364099248036;"1,1,1,1";"";0.155391533825823;0.0315028429285274;0.12733741109299;4.7694442660593;1.42551911712504;-13.551375540039;-53.551375540039;0.0327218150973895;"";"12";"04";"18";0.003;0.003;0.0025;0.550000000000003;39.5252597204307;0.155391533825823;0.0315028429285274;0.12733741109299;"HMR";2018-04-12;"10:28";"b3";5;25;"field pea";"100";"interrow";"3"
"12_04_18_CS10_16";"CS10";16;0.0210674943874149;0.0102857200337275;0.177095821649734;0.835956998763516;-5.11516351191116;Inf;0.0852846851262893;0.822904178350266;"";0.0210674943874149;0.0102857200337275;0.177095821649734;0.835956998763516;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"12";"04";"18";0.003;0.003;0.0025;0.550000000000003;15.321814099938;0.0210674943874149;0.0102857200337275;0.177095821649734;"robust linear";2018-04-12;"10:30";"b3";5;25;"field pea";"50";"interrow";"3"
"12_04_18_CS10_17";"CS10";17;0.0456375907933026;0.0108488441850054;0.0521301531005209;0.829049822702812;-4.68874736159702;Inf;0.0899538639267288;0.947869846899479;"";0.0456375907933026;0.0108488441850054;0.0521301531005209;0.829049822702812;"1,1,1,1";"";0.129452162635353;0.0195676953460938;0.0955069787425028;4.71684667416072;1.31316102169897;-17.2924597926423;-57.2924597926422;0.0204996221087947;"";"12";"04";"18";0.003;0.003;0.0025;0.549999999999997;33.190975122402;0.129452162635353;0.0195676953460938;0.0955069787425028;"HMR";2018-04-12;"10:32";"c3";5;25;"oat";"50";"interrow";"3"
"12_04_18_CS10_18";"CS10";18;0.0457923271898926;0.013888483510288;0.0809712649123128;0.862407645388263;-2.7256861979197;Inf;0.114970958457359;0.919028735087687;"";0.0457923271898926;0.013888483510288;0.0809712649123128;0.862407645388263;"1,1,1,1";"";0.168164501496033;0.0249754660814567;0.0938634144562687;6.28370650443936;1.31043085782304;-17.130213595146;-57.130213595146;0.0209196148192225;"";"12";"04";"18";0.003;0.003;0.0025;0.549999999999997;33.3035106835585;0.168164501496033;0.0249754660814567;0.0938634144562687;"HMR";2018-04-12;"10:33";"c3";5;25;"oat";"100";"interrow";"3"
"12_04_18_CS10_2";"CS10";2;0.054955679169796;0.00885470655751812;0.0249919817377724;0.881095738376457;-7.4908357692938;Inf;0.0633728708249013;0.975008018262228;"";0.054955679169796;0.00885470655751811;0.0249919817377724;0.881095738376457;"1,1,1,1";"";0.108652411797547;0.0124186102059254;0.0724491341862145;3.19788365918032;1.5142163094261;-19.1874308213255;-59.1874308213255;0.0161761037110355;"";"12";"04";"18";0.003;0.003;0.0025;0.483333333333333;45.4805620715553;0.108652411797547;0.0124186102059254;0.0724491341862145;"HMR";2018-04-12;"10:34";"a1";5;25;"no cover";"100";"interrow";"1"
"12_04_18_CS10_3";"CS10";3;0.0757876129836158;0.0133177329425345;0.029518631103613;0.881694719048539;-4.56031556793868;Inf;0.0914096351285151;0.970481368896387;"";0.0757876129836158;0.0133177329425345;0.029518631103613;0.881694719048539;"1,1,1,1";"";0.156129583605254;0.021074151011543;0.0854138111738255;3.55113452410373;1.69450462044286;-15.4147222028449;-55.4147222028449;0.0259228197179421;"";"12";"04";"18";0.003;0.003;0.0025;0.466666666666664;64.9608111288139;0.156129583605254;0.021074151011543;0.0854138111738255;"HMR";2018-04-12;"10:36";"b1";5;25;"field pea";"100";"interrow";"1"
"12_04_18_CS10_4";"CS10";4;0.0471691858570037;0.00898034956520756;0.0343880236596476;0.861984883020719;-7.63106975246134;Inf;0.0622716718545895;0.965611976340352;"";0.0471691858570037;0.00898034956520756;0.0343880236596476;0.861984883020719;"1,1,1,1";"";0.104114619577049;0.00575199695007195;0.0351354714;3.90713732539887;1.34834050593534;-26.2913563786564;-66.2913563786564;0.00665617089823176;"";"12";"04";"18";0.003;0.003;0.0025;0.466666666666669;40.4307307345743;0.104114619577049;0.00575199695007195;0.0351354714;"HMR";2018-04-12;"11:41";"b1";5;25;"field pea";"50";"interrow";"1"
"12_04_18_CS10_5";"CS10";5;0.0467488715713454;0.0103465274658435;0.0456548222469435;0.845241742592482;-6.49817259863038;Inf;0.0717450427190139;0.954345177753057;"";0.0467488715713454;0.0103465274658435;0.0456548222469435;0.845241742592482;"1,1,1,1";"";0.118269034047024;0.0119393324277139;0.0640501704721627;4.74443117950016;1.28896840750061;-21.3439049252414;-61.3439049252414;0.0123539495143521;"";"12";"04";"18";0.003;0.003;0.0025;0.466666666666664;40.0704613468677;0.118269034047024;0.0119393324277139;0.0640501704721627;"HMR";2018-04-12;"11:43";"c1";5;25;"oat";"50";"interrow";"1"
"12_04_18_CS10_6";"CS10";6;0.0542037450278046;0.00878215114772098;0.0252604215358897;0.851911433947382;-7.80960915699278;Inf;0.0608973214770006;0.97473957846411;"";0.0542037450278046;0.00878215114772098;0.0252604215358897;0.851911433947382;"1,1,1,1";"";0.107918707573412;0.0166152184544428;0.097250692969958;3.33399788008585;1.45402412178591;-17.1879049654276;-57.1879049654276;0.0207692973164891;"";"12";"04";"18";0.003;0.003;0.0025;0.466666666666669;46.4603528809751;0.107918707573412;0.0166152184544428;0.097250692969958;"HMR";2018-04-12;"11:45";"c1";5;25;"oat";"100";"interrow";"1"
"12_04_18_CS10_7";"CS10";7;0.0412450216326899;0.0110542171286028;0.0649149971219206;0.836919215902598;-3.86230671339998;Inf;0.0997435105870679;0.935085002878079;"";0.0412450216326899;0.0110542171286028;0.0649149971219206;0.836919215902598;"1,1,1,1";"";0.106056184342411;0.0494294744941933;0.277652843615891;3.71106830016633;1.34400957947386;-8.14384064255068;-48.1438406425507;0.0643272827965061;"";"12";"04";"18";0.003;0.003;0.0025;0.6;27.49668108846;0.106056184342411;0.0494294744941933;0.277652843615891;"HMR";2018-04-12;"11:47";"a2";5;25;"no cover";"100";"interrow";"2"
"12_04_18_CS10_8";"CS10";8;0.0486494534213197;0.00885045462956644;0.0315386375534873;0.834708777729189;-5.56400963108996;Inf;0.0806314790478951;0.968461362446512;"";0.0511809164706961;0.00572950177785836;0.010873682746828;0.798930766631335;"1,0.3,1,1";"";0.0857536380385957;0.0559920731258187;0.368246332604309;2.08798395815203;1.6165945425041;-5.16142637435501;-45.161426374355;0.0933901266762811;"";"12";"04";"18";0.003;0.003;0.0025;0.6;32.4329689475464;0.0857536380385957;0.0559920731258187;0.368246332604309;"HMR";2018-04-12;"11:48";"a2";5;25;"no cover";"50";"interrow";"2"
"12_04_18_CS10_9";"CS10";9;0.0374263090285047;0.00993425001343095;0.0637883570799569;0.852520358690076;-4.70599270607454;Inf;0.0897601621088367;0.936211642920043;"";0.0374263090285047;0.00993425001343095;0.0637883570799569;0.852520358690076;"1,1,1,1";"";0.112703107980321;0.00967070150124899;0.0544928744206987;4.51277926474367;1.28191997224258;-22.1905735731222;-62.1905735731222;0.0111132960041828;"";"12";"04";"18";0.003;0.003;0.0025;0.6;24.9508726856698;0.112703107980321;0.00967070150124899;0.0544928744206987;"HMR";2018-04-12;"11:50";"b2";5;25;"field pea";"50";"interrow";"2"
"14_04_18_CS11_1";"CS11";1;0.493258976173642;0.0477427239492467;0.00923875042211177;1.11006376233469;6.31302481420263;Inf;0.355853253938409;0.990761249577888;"";0.493258976173642;0.0477427239492468;0.00923875042211177;1.11006376233469;"1,1,1,1";"";0.757684350116828;0.0589932512968885;0.0494673728403824;1.84661440942673;9.05940973313488;-5.07365919130394;-45.0736591913039;0.0944203410745747;"";"14";"04";"18";0.003;0.003;0.0025;0.5;394.607180938913;0.757684350116828;0.0589932512968885;0.0494673728403824;"HMR";2018-04-14;"10:16";"a1";5;25;"grass";"20";"interrow";"1"
