"ID";"site";"chamber.nr";"linear.f0";"linear.f0.se";"linear.f0.p";"linear.C0";"linear.AIC";"linear.AICc";"linear.RSE";"linear.r";"linear.diagnostics";"robust.linear.f0";"robust.linear.f0.se";"robust.linear.f0.p";"robust.linear.C0";"robust.linear.weights";"robust.linear.diagnostics";"HMR.f0";"HMR.f0.se";"HMR.f0.p";"HMR.kappa";"HMR.phi";"HMR.AIC";"HMR.AICc";"HMR.RSE";"HMR.diagnostics";"day";"month";"year";"f.detect.n2o";"f.detect.co2";"f.detect.ch4";"t.meas";"kappa.max";"dynamic.kappa.f0";"flux.se";"flux.p";"method";"date";"time";"treatment_fact2";"height [cm]";"diameter [cm]";"treatment_fact1";"sub_factor";"treatment_fact3";"block"
"21_03_18_CS9_19";"CS9";19;0.00308779380527597;0.000850203566337311;0.0681545219119348;0.597549855876008;-33.13476604335;Inf;0.00256907157978781;0.931845478088066;"";0.00308779380527597;0.000850203566337311;0.0681545219119348;0.597549855876008;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;0.411705840703463;0.00308779380527597;0.000850203566337311;0.0681545219119348;"robust linear";2018-03-21;"15:56";"gmt-2-R";18.5;30;"greek mountain tea";"up";"berm";"2"
"21_03_18_CS9_2";"CS9";2;0.00120261597072097;0.000670651066921045;0.214803025561206;0.590048961761334;-32.2100096735436;Inf;0.0028838872592658;0.785196974438792;"";0.00120261597072097;0.000670651066921045;0.214803025561206;0.590048961761334;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"21";"03";"18";0.01;0.01;0.007;0.75;0.160348796096129;0.00120261597072097;0.000670651066921045;0.214803025561206;"robust linear";2018-03-21;"15:58";"tym-1-S";13;30;"thyme";"down";"interrow";"1"
"21_03_18_CS9_20";"CS9";20;0.0012543465459156;0.000497229936054615;0.127717977159231;0.596522950149727;-36.0107063261942;Inf;0.00179329022171934;0.872282022840767;"";0.0012543465459156;0.000497229936054615;0.127717977159231;0.596522950149727;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;0.16724620612208;0.0012543465459156;0.000497229936054615;0.127717977159231;"robust linear";2018-03-21;"15:17";"oreg-2-R";15.5;30;"oregano";"up";"berm";"2"
"21_03_18_CS9_21";"CS9";21;0.00251429883412366;0.000501479354865483;0.0375540940122659;0.594304978885275;-36.1966169312658;Inf;0.00175209676061243;0.962445905987734;"";0.00259052424648259;0.000493500093496298;0.0312081163060313;0.594424081092085;"1,1,0.51,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;0.335239844549822;0.00259052424648259;0.000493500093496298;0.0312081163060313;"robust linear";2018-03-21;"15:19";"ctrl-3-R";16;30;"control";"up";"berm";"3"
"21_03_18_CS9_22";"CS9";22;0.00257482716285597;0.000994923399355063;0.122474754004783;0.595796363886858;-28.2459066073779;Inf;0.0047334390497087;0.877525245995217;"";0.00257482716285597;0.000994923399355063;0.122474754004783;0.595796363886858;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;0.343310288380797;0.00257482716285597;0.000994923399355063;0.122474754004783;"robust linear";2018-03-21;"15:20";"oreg-3-S";11.75;30;"oregano";"up";"interrow";"3"
"21_03_18_CS9_23";"CS9";23;0.000381666788145422;0.000538352926876015;0.551853141277278;0.599205360358425;-33.1591178523558;Inf;0.00256126327740583;0.448146858722697;"";0.000381666788145422;0.000538352926876015;0.551853141277278;0.599205360358425;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;0.0508889050860563;0.000381666788145422;0.000538352926876015;0.551853141277278;"robust linear";2018-03-21;"15:23";"gmt-3-S";11.75;30;"greek mountain tea";"up";"interrow";"3"
"21_03_18_CS9_24";"CS9";24;0.00246751903670013;0.00122957386837462;0.182580073237961;0.59650274867946;-29.1457664229333;Inf;0.00422986269698925;0.817419926762039;"";0.00246751903670013;0.00122957386837462;0.182580073237961;0.59650274867946;"1,1,1,1";"";0.0273272979559262;0.0301164789449314;0.530886797820359;13.9713089860119;0.605300581414263;-40.2514147799228;-80.2514147799228;0.00116245840692153;"";"21";"03";"18";0.01;0.01;0.007;0.75;0.329002538226684;0.00246751903670013;0.00122957386837462;0.182580073237961;"robust linear";2018-03-21;"15:24";"tym-3-R";16.25;30;"thyme";"up";"berm";"3"
"21_03_18_CS9_3";"CS9";3;-0.000762186204852262;0.000517203141828012;0.278488283933722;0.59369199191122;-36.4346276515559;Inf;0.00170073732838808;-0.721511716066287;"";-0.000762186204852262;0.000517203141828012;0.278488283933722;0.59369199191122;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;-0.101624827313635;-0.000762186204852262;0.000517203141828012;0.278488283933722;"robust linear";2018-03-21;"15:26";"gmt-1-R";17;30;"greek mountain tea";"down";"berm";"1"
"21_03_18_CS9_4";"CS9";4;-0.000341204013136503;0.000895355564061414;0.739814966588875;0.600602393506358;-28.1896413876493;Inf;0.00476684739350949;-0.260185033411131;"";-0.000341204013136503;0.000895355564061414;0.739814966588875;0.600602393506358;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;-0.0454938684182004;-0.000341204013136503;0.000895355564061414;0.739814966588875;"robust linear";2018-03-21;"16:08";"ctrl-1-S";10.5;30;"control";"down";"interrow";"1"
"21_03_18_CS9_5";"CS9";5;-0.000792982445453143;0.00143071913806745;0.635105973210373;0.595185089450556;-28.4114438946637;Inf;0.0046365003614909;-0.364894026789624;"";-0.000792982445453143;0.00143071913806745;0.635105973210373;0.595185089450556;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;-0.105730992727086;-0.000792982445453143;0.00143071913806745;0.635105973210373;"robust linear";2018-03-21;"16:10";"tym-2-R";17.25;30;"thyme";"down";"berm";"2"
"21_03_18_CS9_6";"CS9";6;-0.00202761037280285;0.000782119276046031;0.122125248504305;0.600229030202134;-32.5150715471889;Inf;0.00277598709166961;-0.877874751495695;"";-0.0020687866849803;0.00110350207072612;0.196019338036696;0.600490467104848;"1,0.81,1,1";"";-0.0106190651237517;0.00687284301330681;0.365684934752006;6.80949501283724;0.59237773947757;-38.003664867402;-78.003664867402;0.00153957409719415;"";"21";"03";"18";0.01;0.01;0.007;0.75;-0.270348049707047;-0.0020687866849803;0.00110350207072612;0.196019338036696;"robust linear";2018-03-21;"16:12";"ctrl-2-R";15.75;30;"control";"down";"berm";"2"
"21_03_18_CS9_7";"CS9";7;0.00207738802086409;0.000794515931958537;0.120417988473721;0.593375547668016;-28.7552231068912;Inf;0.00444147908266471;0.87958201152628;"";0.00207738802086409;0.000794515931958537;0.12041798847372;0.593375547668016;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;0.276985069448545;0.00207738802086409;0.000794515931958537;0.12041798847372;"robust linear";2018-03-21;"16:14";"gmt-2-S";10;30;"greek mountain tea";"down";"interrow";"2"
"21_03_18_CS9_8";"CS9";8;0.00120972561147339;0.00188677398847453;0.587085120352067;0.59537564956938;-23.7796667223763;Inf;0.00827246058119106;0.412914879647935;"";0.00120972561147339;0.00188677398847453;0.587085120352067;0.59537564956938;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"21";"03";"18";0.01;0.01;0.007;0.75;0.161296748196452;0.00120972561147339;0.00188677398847453;0.587085120352067;"robust linear";2018-03-21;"16:16";"oreg-2-S";12.75;30;"oregano";"down";"interrow";"2"
"21_03_18_CS9_9";"CS9";9;0.0008404896279766;0.000721134726326153;0.364012054953734;0.594432853485743;-30.4727438592551;Inf;0.00358334726444663;0.63598794504627;"";0.0008404896279766;0.000721134726326153;0.364012054953734;0.594432853485743;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"21";"03";"18";0.01;0.01;0.007;0.75;0.112065283730213;0.0008404896279766;0.000721134726326153;0.364012054953734;"robust linear";2018-03-21;"16:18";"ctrl-3-S";11.25;30;"control";"down";"interrow";"3"
