"ID";"site";"chamber.nr";"linear.f0";"linear.f0.se";"linear.f0.p";"linear.C0";"linear.AIC";"linear.AICc";"linear.RSE";"linear.r";"linear.diagnostics";"robust.linear.f0";"robust.linear.f0.se";"robust.linear.f0.p";"robust.linear.C0";"robust.linear.weights";"robust.linear.diagnostics";"HMR.f0";"HMR.f0.se";"HMR.f0.p";"HMR.kappa";"HMR.phi";"HMR.AIC";"HMR.AICc";"HMR.RSE";"HMR.diagnostics";"day";"month";"year";"f.detect.n2o";"f.detect.co2";"f.detect.ch4";"t.meas";"kappa.max";"dynamic.kappa.f0";"flux.se";"flux.p";"method";"date";"time";"treatment_fact2";"height [cm]";"diameter [cm]";"treatment_fact1";"sub_factor";"treatment_fact3";"block"
"5_05_18_CS11_3";"CS11";3;-0.0205994645556713;0.00393890658804954;0.0346724063965116;1.44509271888903;-13.6463632515414;Inf;0.0293588762930022;-0.965327593603488;"";-0.0205994645556713;0.00393890658804954;0.0346724063965116;1.44509271888903;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"5";"05";"18";0.003;0.003;0.0025;0.499999999999992;-16.4795716445374;-0.0205994645556713;0.00393890658804954;0.0346724063965116;"robust linear";2018-05-05;"9:55";"b1";5;25;"aromatic";"20";"interrow";"1"
"5_05_18_CS11_4";"CS11";4;-0.0278515350961925;0.00198142525090696;0.00502313912373148;1.37566914274686;-18.9043253198866;Inf;0.0152160329467623;-0.994976860876268;"";-0.0278515350961925;0.00198142525090696;0.00502313912373148;1.37566914274686;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"5";"05";"18";0.003;0.003;0.0025;0.516666666666672;-21.5624787841488;-0.0278515350961925;0.00198142525090696;0.00502313912373148;"robust linear";2018-05-05;"9:57";"b1";5;25;"aromatic";"20";"berm";"1"
"5_05_18_CS11_5";"CS11";5;-0.0178140608569805;0.00399759948655641;0.0468479922658815;1.35468808101048;-13.8442090125981;Inf;0.0286417146533816;-0.953152007734118;"";-0.0172370986287595;0.00356627138065214;0.0357127466313596;1.35754885205874;"1,1,0.45,1";"";-0.0328453821415656;0.0208475900378759;0.360045273556363;2.77343688361391;1.13201447284894;-14.5359737027893;-54.5359737027893;0.0289325486861663;"";"5";"05";"18";0.003;0.003;0.0025;0.483333333333336;-14.7426710540527;-0.0172370986287595;0.00356627138065214;0.0357127466313596;"robust linear";2018-05-05;"9:58";"c1";5;25;"no cover";"20";"interrow";"1"
"5_05_18_CS11_6";"CS11";6;-0.0282672569412813;0.00118198448365851;0.00174388972244709;1.36775228898911;-23.2760302704731;Inf;0.00880999217936838;-0.998256110277553;"";-0.0282672569412813;0.00118198448365851;0.00174388972244709;1.36775228898911;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"5";"05";"18";0.003;0.003;0.0025;0.500000000000014;-22.6138055530244;-0.0282672569412813;0.00118198448365851;0.00174388972244709;"robust linear";2018-05-05;"10:00";"c1";5;25;"no cover";"20";"berm";"1"
"5_05_18_CS11_7";"CS11";7;-0.0233668871332643;0.00340165949928887;0.0205416594078567;1.36893358899921;-15.1443216212413;Inf;0.0243455756143274;-0.979458340592143;"";-0.0233668871332643;0.00340165949928887;0.0205416594078567;1.36893358899921;"1,1,1,1";"";-0.0241140103505336;0.0167939499390359;0.387276424684379;0.130831730592891;-2.31652052552053;-13.1547774869069;-53.1547774869069;0.034384873384425;"";"5";"05";"18";0.003;0.003;0.0025;0.483333333333336;-19.3381134895979;-0.0233668871332643;0.00340165949928887;0.0205416594078567;"robust linear";2018-05-05;"10:00";"a2";5;25;"grass";"20";"interrow";"2"
"5_05_18_CS11_8";"CS11";8;-0.0208742983436952;0.00293557645577578;0.0192091094814052;1.40062846057372;-15.7596258641588;Inf;0.0225432819372712;-0.980790890518595;"";-0.0208742983436952;0.00293557645577578;0.0192091094814052;1.40062846057372;"1,1,1,1";"";-0.0383007892240148;0.000184923657872575;0.00307370016621955;2.6047812585504;1.12337431697096;-51.8764976765054;-91.8764976765054;0.00027182459739283;"";"5";"05";"18";0.003;0.003;0.0025;0.516666666666672;-16.1607471047961;-0.0208742983436952;0.00293557645577578;0.0192091094814052;"robust linear";2018-05-05;"10:02";"a2";5;25;"grass";"20";"berm";"2"
"5_05_18_CS11_9";"CS11";9;-0.0248708675396431;0.00251649883867163;0.0100833299972839;1.37797081503821;-17.471763641666;Inf;0.0181999688191758;-0.989916670002716;"";-0.0248708675396431;0.00251649883867163;0.0100833299972839;1.37797081503821;"1,1,1,1";"";-0.028947651923792;0.0133200149351859;0.274545773431006;0.64174748350429;0.480005747078784;-15.8360503426239;-55.8360503426239;0.0245928963139044;"";"5";"05";"18";0.003;0.003;0.0025;0.483333333333336;-20.5827869293597;-0.0248708675396431;0.00251649883867163;0.0100833299972839;"robust linear";2018-05-05;"10:02";"b2";5;25;"aromatic";"20";"interrow";"2"
"10_05_18_CS10_1";"CS10";1;-0.0218022157864608;0.00199100453066884;0.0082366684783753;1.35814635662673;-19.6638219796349;Inf;0.0138379191520873;-0.991763331521625;"";-0.0221801591354995;0.00122730948670768;0.00258128450086944;1.36365593078161;"1,0.29,1,1";"";-0.0305496555438916;0.00748098813616008;0.152886599690305;1.5505352057785;0.971767734878288;-21.6457136150234;-61.6457136150234;0.0118965652554573;"";"10";"05";"18";0.003;0.003;0.0025;0.466666666666667;-18.6876135312521;-0.0221801591354995;0.00122730948670768;0.00258128450086944;"robust linear";2018-05-10;"7:47";"a1";5;25;"no cover";"50";"interrow";"1"
"10_05_18_CS10_10";"CS10";10;-0.0134215873782861;0.00350514454348278;0.0619344137224203;1.21651597366313;-14.2644898115303;Inf;0.0271758608254802;-0.93806558627758;"";-0.0134215873782861;0.00350514454348278;0.0619344137224203;1.21651597366313;"1,1,1,1";"";-0.0411073449221383;0.0108095094140966;0.163698405038094;5.46891082049096;1.08671280401274;-22.835767472335;-62.835767472335;0.0102522069263414;"";"10";"05";"18";0.003;0.003;0.0025;0.516666666666667;-10.3909063573828;-0.0134215873782861;0.00350514454348278;0.0619344137224203;"robust linear";2018-05-10;"7:49";"b2";5;25;"field pea";"100";"interrow";"2"
"10_05_18_CS10_11";"CS10";11;-0.0150519920472072;0.00455349513234874;0.0806065921593997;1.23387629275282;-11.7173402612549;Inf;0.037364565298803;-0.9193934078406;"";-0.0150519920472072;0.00455349513234874;0.0806065921593997;1.23387629275282;"1,1,1,1";"";-0.036372336529905;0.0260216629810747;0.395342904774937;3.70043649492143;1.05804901552039;-13.4183834976825;-53.4183834976825;0.0332703293445775;"";"10";"05";"18";0.003;0.003;0.0025;0.55;-10.9469033070598;-0.0150519920472072;0.00455349513234874;0.0806065921593997;"robust linear";2018-05-10;"7:52";"c2";5;25;"oat";"100";"interrow";"2"
"10_05_18_CS10_12";"CS10";12;0.000802020843834127;0.0125753377235242;0.9549484413368;1.18564325047965;-3.66555582213871;Inf;0.102227002815846;0.0450515586631999;"";0.000802020843834127;0.0125753377235242;0.9549484413368;1.18564325047965;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"10";"05";"18";0.003;0.003;0.0025;0.55;0.58328788642482;0.000802020843834127;0.0125753377235242;0.9549484413368;"robust linear";2018-05-10;"7:53";"c2";5;25;"oat";"50";"interrow";"2"
"10_05_18_CS10_13";"CS10";13;-0.0316611152858445;0.00524565328365071;0.0263693447549564;1.27776619979447;-11.3543903025501;Inf;0.0390987910954607;-0.973630655245044;"";-0.0316611152858445;0.00524565328365071;0.0263693447549564;1.27776619979447;"1,1,1,1";"";-0.0647170496909;0.00172117847477412;0.0169271933619177;3.25656221977235;0.909292280141625;-35.0163103713503;-75.0163103713503;0.00223652904343987;"";"10";"05";"18";0.003;0.003;0.0025;0.5;-25.3288922286756;-0.0316611152858445;0.00524565328365071;0.0263693447549564;"robust linear";2018-05-10;"7:55";"a3";5;25;"no cover";"50";"interrow";"3"
"10_05_18_CS10_14";"CS10";14;-0.0264533856650732;0.00756353071549163;0.0729206956928136;1.29655216274984;-8.18815173925083;Inf;0.05808290396425;-0.927079304307186;"";-0.0264533856650732;0.00756353071549163;0.0729206956928137;1.29655216274984;"1,1,1,1";"";-0.0860459901912293;0.00971142771854907;0.0715481878442603;5.82385866840242;1.04597351127059;-24.0008254178741;-64.0008254178741;0.0088627823393302;"";"10";"05";"18";0.003;0.003;0.0025;0.516666666666667;-20.4800405148954;-0.0264533856650732;0.00756353071549163;0.0729206956928137;"robust linear";2018-05-10;"7:56";"a3";5;25;"no cover";"100";"interrow";"3"
"10_05_18_CS10_15";"CS10";15;-0.0246982254717069;0.00659998096425682;0.0645697567406557;1.31906742949034;-9.27832247687309;Inf;0.0506834803655437;-0.935430243259344;"";-0.0246982254717069;0.00659998096425681;0.0645697567406557;1.31906742949034;"1,1,1,1";"";-0.0748155843417458;0.0196110936036159;0.163202701863969;5.39183168541728;1.08011498567448;-17.8705948050487;-57.8705948050487;0.0190704415918253;"";"10";"05";"18";0.003;0.003;0.0025;0.516666666666667;-19.1212068168053;-0.0246982254717069;0.00659998096425681;0.0645697567406557;"robust linear";2018-05-10;"8:49";"b3";5;25;"field pea";"100";"interrow";"3"
"10_05_18_CS10_16";"CS10";16;-0.0315177784114;0.00673198195201925;0.0427198575808435;1.29390659273797;-8.81526694926251;Inf;0.0537037035957234;-0.957280142419156;"";-0.0315177784114;0.00673198195201925;0.0427198575808435;1.29390659273797;"1,1,1,1";"";-0.0789189634106628;0.0105656335734344;0.084726546496471;4.0952105127114;0.949561886840817;-21.2682711803271;-61.2682711803271;0.0124713003035236;"";"10";"05";"18";0.003;0.003;0.0025;0.533333333333333;-23.63833380855;-0.0315177784114;0.00673198195201925;0.0427198575808435;"robust linear";2018-05-10;"8:50";"b3";5;25;"field pea";"50";"interrow";"3"
"10_05_18_CS10_17";"CS10";17;-0.025306690295829;0.00352401309415828;0.0188447877960519;1.22436245144732;-14.0620990950377;Inf;0.0278721490740032;-0.981155212203948;"";-0.025306690295829;0.00352401309415828;0.0188447877960519;1.22436245144732;"1,1,1,1";"";-0.0440931692573266;0.00773283144946352;0.1105231268824;2.27089885173418;0.855578797198027;-21.3927621731011;-61.3927621731011;0.0122787319342004;"";"10";"05";"18";0.003;0.003;0.0025;0.533333333333333;-18.9800177218717;-0.025306690295829;0.00352401309415828;0.0188447877960519;"robust linear";2018-05-10;"8:52";"c3";5;25;"oat";"50";"interrow";"3"
"10_05_18_CS10_18";"CS10";18;-0.0196570742611902;0.00118654577571656;0.0036238109539809;1.25677781712339;-22.9225859791646;Inf;0.0092079485941104;-0.996376189046019;"";-0.0196570742611902;0.00118654577571656;0.0036238109539809;1.25677781712339;"1,1,1,1";"";-0.0207384452246519;0.00614210146995521;0.183307768147291;0.207845290924466;-0.737567321600383;-21.070843807065;-61.070843807065;0.0127829014085321;"";"10";"05";"18";0.003;0.003;0.0025;0.516666666666667;-15.2183800731795;-0.0196570742611902;0.00118654577571656;0.0036238109539809;"robust linear";2018-05-10;"8:53";"c3";5;25;"oat";"100";"interrow";"3"
"10_05_18_CS10_2";"CS10";2;-0.0301701689160426;0.00375513323799796;0.0151406289231107;1.3289919007542;-14.353438686546;Inf;0.0268753766232819;-0.984859371076889;"";-0.0301701689160426;0.00375513323799796;0.0151406289231107;1.3289919007542;"1,1,1,1";"";-0.0491374449817934;0.00914158056827042;0.117098664609272;2.19211219496461;0.898484549845924;-20.4729580716933;-60.4729580716933;0.0137748458908011;"";"10";"05";"18";0.003;0.003;0.0025;0.483333333333333;-24.9684156546559;-0.0301701689160426;0.00375513323799796;0.0151406289231107;"robust linear";2018-05-10;"8:55";"a1";5;25;"no cover";"100";"interrow";"1"
"10_05_18_CS10_3";"CS10";3;-0.0277490074114967;0.00350832603412689;0.0156113845002495;1.35496123452957;-14.8627592925406;Inf;0.0252176822360066;-0.98438861549975;"";-0.0277490074114967;0.00350832603412689;0.0156113845002495;1.35496123452957;"1,1,1,1";"";-0.0482018076838537;0.00395276670775379;0.0520891534407081;2.47255338825464;0.984637120869431;-27.5528523526007;-67.5528523526007;0.00568514926197456;"";"10";"05";"18";0.003;0.003;0.0025;0.483333333333333;-22.9646957888248;-0.0277490074114967;0.00350832603412689;0.0156113845002495;"robust linear";2018-05-10;"8:56";"b1";5;25;"field pea";"100";"interrow";"1"
"10_05_18_CS10_4";"CS10";4;-0.0147823410952013;0.00299779998822066;0.03875142196906;1.29085931467517;-16.210000269131;Inf;0.02130922979179;-0.96124857803094;"";-0.0147823410952013;0.00299779998822066;0.03875142196906;1.29085931467517;"1,1,1,1";"";-0.0313938188333793;0.00776571777129627;0.154378195670524;3.50923438938528;1.12719992812056;-23.0856846052191;-63.0856846052191;0.00993688260930587;"";"10";"05";"18";0.003;0.003;0.0025;0.483333333333333;-12.2336615960287;-0.0147823410952013;0.00299779998822066;0.03875142196906;"robust linear";2018-05-10;"9:50";"b1";5;25;"field pea";"50";"interrow";"1"
"10_05_18_CS10_5";"CS10";5;-0.0134079223373879;0.0025658284715294;0.0347249087537071;1.34610671475956;-17.4197480617524;Inf;0.0183186896006404;-0.965275091246293;"";-0.0136742890718115;0.00315514613535592;0.046496044916576;1.34922278274798;"1,0.67,1,1";"";-0.0187747454802455;0.0144457657617804;0.417506630999574;1.44210800873991;1.09135068655577;-15.9547398124256;-55.9547398124256;0.0242307248502202;"";"10";"05";"18";0.003;0.003;0.0025;0.483333333333333;-11.0962115895624;-0.0136742890718115;0.00315514613535592;0.046496044916576;"robust linear";2018-05-10;"9:52";"c1";5;25;"oat";"50";"interrow";"1"
"10_05_18_CS10_6";"CS10";6;-0.0264112853857907;0.00862821136547457;0.0922016659623733;1.31008773670036;-7.39937566529318;Inf;0.0641015393139059;-0.907798334037627;"";-0.0264112853857907;0.00862821136547457;0.0922016659623733;1.31008773670036;"1,1,1,1";"";-0.0839595310811588;0.0305888835238674;0.222423822173682;5.62845334756583;1.05962644404299;-14.3733312718378;-54.3733312718378;0.0295267761378939;"";"10";"05";"18";0.003;0.003;0.0025;0.5;-21.1290283086325;-0.0264112853857907;0.00862821136547457;0.0922016659623733;"robust linear";2018-05-10;"9:53";"c1";5;25;"oat";"100";"interrow";"1"
"10_05_18_CS10_7";"CS10";7;-0.0223403219991868;0.00777211715322297;0.102719869383562;1.22529144709687;-8.45037148640339;Inf;0.0562099563385077;-0.897280130616438;"";-0.0223403219991868;0.00777211715322297;0.102719869383562;1.22529144709687;"1,1,1,1";"";-0.0762216851145762;0.0377853746374801;0.292988821050537;6.47902394887304;1.02729725660092;-14.1581431165203;-54.1581431165203;0.030331780880412;"";"10";"05";"18";0.003;0.003;0.0025;0.483333333333333;-18.4885423441546;-0.0223403219991868;0.00777211715322297;0.102719869383562;"robust linear";2018-05-10;"9:54";"a2";5;25;"no cover";"100";"interrow";"2"
"10_05_18_CS10_8";"CS10";8;-0.0141811183088033;0.00596742630198893;0.140655806515724;1.22640470276136;-10.084330761411;Inf;0.0458258797180852;-0.859344193484276;"";-0.0160956549203125;0.000745221379435818;0.00172310946001627;1.25428304289387;"1,0.054,1,1";"";-0.0934774864881144;0.145235147176907;0.635927899514866;13.0130645658659;1.11231092041583;-12.1275989035529;-52.1275989035529;0.0390957616490479;"";"10";"05";"18";0.003;0.003;0.0025;0.516666666666667;-10.9789303035897;-0.0160956549203125;0.000745221379435818;0.00172310946001627;"robust linear";2018-05-10;"9:56";"a2";5;25;"no cover";"50";"interrow";"2"
"10_05_18_CS10_9";"CS10";9;-0.000954653778912229;0.0044249469843389;0.849191039894609;1.19664020141035;-12.7155222245334;Inf;0.0329816075127156;-0.150808960105395;"";-0.00178615782219388;0.00370352611255023;0.658833482278837;1.20772692198744;"1,0.41,1,1";"";-3.40258852714341;8.64022272322511e+126;1;1780.05672817837;1.18230940417054;-13.3356498003582;-53.3356498003582;0.0336161868110177;"";"10";"05";"18";0.003;0.003;0.0025;0.5;-0.763723023129783;-0.00178615782219388;0.00370352611255023;0.658833482278837;"robust linear";2018-05-10;"9:58";"b2";5;25;"field pea";"50";"interrow";"2"
"11_05_18_CS11_1";"CS11";1;-0.0207266591718612;0.00574178636119611;0.0689048652099421;1.18070115409769;-10.1567394879113;Inf;0.0454129769482487;-0.931095134790058;"";-0.0207266591718612;0.00574178636119611;0.0689048652099421;1.18070115409769;"1,1,1,1";"";-0.0660707078312422;0.011424284444946;0.109000146301413;5.62881443093128;0.978608394851557;-22.8043366837009;-62.8043366837009;0.0102925655244546;"";"11";"05";"18";0.003;0.003;0.0025;0.533333333333333;-15.5449943788959;-0.0207266591718612;0.00574178636119611;0.0689048652099421;"robust linear";2018-05-11;"8:34";"a1";5;25;"grass";"20";"interrow";"1"
"11_05_18_CS11_10";"CS11";10;-0.0158852114701041;0.00334851229400406;0.0416761749927055;1.19718815354898;-15.342531363893;Inf;0.0237497953967726;-0.958323825007295;"";-0.0158852114701041;0.00334851229400406;0.0416761749927055;1.19718815354898;"1,1,1,1";"";-0.0370288473169284;0.00176462775995255;0.0303154900203277;4.1501376174029;1.03564030060917;-35.8907672994782;-75.8907672994782;0.00200494777673406;"";"11";"05";"18";0.003;0.003;0.0025;0.483333333333333;-13.1463819062931;-0.0158852114701041;0.00334851229400406;0.0416761749927055;"robust linear";2018-05-11;"8:35";"b2";5;25;"aromatic";"20";"berm";"2"
"11_05_18_CS11_11";"CS11";11;-0.00123562419535184;0.0089783558276705;0.903143696993808;1.15958505267369;-7.12974748226937;Inf;0.0662988068482195;-0.0968563030061922;"";-0.00123562419535184;0.0089783558276705;0.903143696993808;1.15958505267369;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"11";"05";"18";0.003;0.003;0.0025;0.5;-0.988499356281474;-0.00123562419535184;0.0089783558276705;0.903143696993808;"robust linear";2018-05-11;"8:36";"c2";5;25;"no cover";"20";"interrow";"2"
"11_05_18_CS11_12";"CS11";12;-0.0667261209322233;0.132572595684724;0.66470285662723;1.97735731215822;15.1910151618592;Inf;1.07951509295662;-0.33529714337277;"";-0.0300616768838539;0.0104217819871832;0.0831556963108278;1.33752681798077;"1,0.034,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"11";"05";"18";0.003;0.003;0.0025;0.55;-48.5280879507079;-0.0300616768838539;0.0104217819871832;0.0831556963108278;"robust linear";2018-05-11;"8:37";"c2";5;25;"no cover";"20";"berm";"2"
"11_05_18_CS11_13";"CS11";13;-0.03569508259735;0.00923286642793681;0.0608607506213131;1.31825272722976;-6.35674603824428;Inf;0.0730246518908809;-0.939139249378687;"";-0.03569508259735;0.00923286642793681;0.0608607506213131;1.31825272722976;"1,1,1,1";"";-0.104794242604187;0.00681256987665765;0.0413278665289001;5.09175528097604;0.959138398716412;-26.2139879648053;-66.2139879648053;0.00672085535050703;"";"11";"05";"18";0.003;0.003;0.0025;0.533333333333333;-26.7713119480125;-0.03569508259735;0.00923286642793681;0.0608607506213131;"robust linear";2018-05-11;"8:39";"a3";5;25;"grass";"20";"interrow";"3"
"11_05_18_CS11_14";"CS11";14;-0.0328934039648034;0.00817894752346403;0.0566263268188114;1.25287354909265;-7.54730409210167;Inf;0.0629271258641161;-0.943373673181189;"";-0.0328934039648034;0.00817894752346403;0.0566263268188114;1.25287354909265;"1,1,1,1";"";-0.0947916371625531;0.0196912563018105;0.130391825080672;5.17713367100341;0.930620499547457;-18.0040649127809;-58.0040649127809;0.0187549142655761;"";"11";"05";"18";0.003;0.003;0.0025;0.516666666666667;-25.4658611340413;-0.0328934039648034;0.00817894752346403;0.0566263268188114;"robust linear";2018-05-11;"8:40";"a3";5;25;"grass";"20";"berm";"3"
"11_05_18_CS11_15";"CS11";15;-0.035940211137769;0.00796984314546965;0.0458209113766554;1.24703983832531;-7.76953809955199;Inf;0.0612031141858543;-0.954179088623345;"";-0.035940211137769;0.00796984314546965;0.0458209113766554;1.24703983832531;"1,1,1,1";"";-0.0915003222601933;0.00789052430700562;0.0547633839525408;4.36590251380824;0.872782107031083;-24.06908354699;-64.06908354699;0.0087874844094675;"";"11";"05";"18";0.003;0.003;0.0025;0.516666666666667;-27.8246795905309;-0.035940211137769;0.00796984314546965;0.0458209113766554;"robust linear";2018-05-11;"8:41";"b3";5;25;"aromatic";"20";"interrow";"3"
"11_05_18_CS11_16";"CS11";16;-0.0288619937796026;0.00228138842967774;0.00619011456979373;1.18370960434814;-18.0073228493833;Inf;0.0170214613444352;-0.993809885430206;"";-0.0288619937796026;0.00228138842967774;0.00619011456979373;1.18370960434814;"1,1,1,1";"";-0.0412305936023872;0.000654443672614634;0.0101040698514241;1.52473388290544;0.654775352743784;-40.7079380406367;-80.7079380406367;0.00109797949852259;"";"11";"05";"18";0.003;0.003;0.0025;0.5;-23.089595023682;-0.0288619937796026;0.00228138842967774;0.00619011456979373;"robust linear";2018-05-11;"8:42";"b3";5;25;"aromatic";"20";"berm";"3"
"11_05_18_CS11_17";"CS11";17;-0.0196099886549439;0.00685279448251279;0.103503670383927;1.18352907244835;-9.21633642223409;Inf;0.0510777143291147;-0.896496329616073;"";-0.0196099886549439;0.00685279448251279;0.103503670383927;1.18352907244835;"1,1,1,1";"";-0.0763560698662391;0.0139328129951454;0.114900905319842;7.25629347481837;1.01108450941748;-22.9077241691636;-62.9077241691636;0.0101604060326159;"";"11";"05";"18";0.003;0.003;0.0025;0.5;-15.6879909239551;-0.0196099886549439;0.00685279448251279;0.103503670383927;"robust linear";2018-05-11;"8:43";"c3";5;25;"no cover";"20";"interrow";"3"
"11_05_18_CS11_18";"CS11";18;-0.0195902633432356;0.00767119944541511;0.125184462200309;1.21464942115122;-8.38849778867456;Inf;0.0566463815967631;-0.87481553779969;"";-0.0195902633432356;0.00767119944541511;0.125184462200309;1.21464942115122;"1,1,1,1";"";-0.101755660155263;0.026260673652225;0.160787782025092;10.0737523949881;1.05450795163366;-21.8668643742842;-61.8668643742842;0.0115722024242629;"";"11";"05";"18";0.003;0.003;0.0025;0.5;-15.6722106745885;-0.0195902633432356;0.00767119944541511;0.125184462200309;"robust linear";2018-05-11;"9:32";"c3";5;25;"no cover";"20";"berm";"3"
"11_05_18_CS11_2";"CS11";2;-0.0310377379676632;0.0103235303223886;0.0951103473916915;1.24754652574766;-5.39481741600357;Inf;0.082354916642152;-0.904889652608309;"";-0.0310377379676632;0.0103235303223886;0.0951103473916915;1.24754652574766;"1,1,1,1";"";-0.127599976420467;0.0313838332430025;0.153532225447494;7.36197543754653;0.962754753890835;-16.7215950675564;-56.7215950675564;0.0220158917066871;"";"11";"05";"18";0.003;0.003;0.0025;0.533333333333333;-23.2783034757474;-0.0310377379676632;0.0103235303223886;0.0951103473916915;"robust linear";2018-05-11;"9:33";"a1";5;25;"grass";"20";"berm";"1"
"11_05_18_CS11_3";"CS11";3;-0.010106705782986;0.00164415952910483;0.0254585144000576;1.20125647171326;-20.6277619607081;Inf;0.0122670902967172;-0.974541485599942;"";-0.010106705782986;0.00164415952910483;0.0254585144000576;1.20125647171326;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Schrittweitenfaktor 5.82077e-11 unter 'minFactor' 1e-10 reduziert";"11";"05";"18";0.003;0.003;0.0025;0.5;-8.08536462638877;-0.010106705782986;0.00164415952910483;0.0254585144000576;"robust linear";2018-05-11;"9:34";"b1";5;25;"aromatic";"20";"interrow";"1"
"11_05_18_CS11_4";"CS11";4;0.234266772415863;0.162142795784837;0.285365038714498;0.614816695293879;16.1793191565116;Inf;1.22146377075395;0.714634961285502;"";0.234266772415863;0.162142795784837;0.285365038714498;0.614816695293879;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"11";"05";"18";0.003;0.003;0.0025;0.5;187.41341793269;0.234266772415863;0.162142795784837;0.285365038714498;"robust linear";2018-05-11;"9:36";"b1";5;25;"aromatic";"20";"berm";"1"
"11_05_18_CS11_5";"CS11";5;-0.0156774635748825;0.00121443897458027;0.00594719316218014;1.20911246381392;-23.1177554469784;Inf;0.00898602780755406;-0.99405280683782;"";-0.0156774635748825;0.00121443897458027;0.00594719316218014;1.20911246381392;"1,1,1,1";"";-0.01743443329173;0.00598393857223481;0.210483525314708;0.437871016769792;0.414603355288222;-21.4683333195991;-61.4683333195991;0.0121632883243065;"";"11";"05";"18";0.003;0.003;0.0025;0.5;-12.541970859906;-0.0156774635748825;0.00121443897458027;0.00594719316218014;"robust linear";2018-05-11;"9:37";"c1";5;25;"no cover";"20";"interrow";"1"
"11_05_18_CS11_6";"CS11";6;-0.014186656413945;0.0214215438115536;0.575908171843505;1.21688147062911;-0.322577081322273;Inf;0.155254887359124;-0.424091828156494;"";-0.014186656413945;0.0214215438115536;0.575908171843505;1.21688147062911;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"11";"05";"18";0.003;0.003;0.0025;0.483333333333333;-11.7406811701614;-0.014186656413945;0.0214215438115536;0.575908171843505;"robust linear";2018-05-11;"9:39";"c1";5;25;"no cover";"20";"berm";"1"
"11_05_18_CS11_7";"CS11";7;-0.0155721523251954;0.00482786612098005;0.0841629578663114;1.15063154579114;-12.3345248483178;Inf;0.034590349605271;-0.915837042133688;"";-0.0151330067158322;0.00608370480885182;0.124298848130254;1.15181723893642;"1,1,0.7,1";"";-0.0229663911085404;0.0286659136848388;0.569991023007004;1.71863782327133;0.890405240767498;-10.8049119355692;-50.8049119355692;0.0461247616280259;"";"11";"05";"18";0.003;0.003;0.0025;0.483333333333333;-12.8872984760238;-0.0151330067158322;0.00608370480885182;0.124298848130254;"robust linear";2018-05-11;"9:40";"a2";5;25;"grass";"20";"interrow";"2"
"11_05_18_CS11_8";"CS11";8;-0.0101397512580906;0.00713464813774412;0.291153436135506;1.17311859772619;-9.54396084410259;Inf;0.0490281797892266;-0.708846563864494;"";-0.0117254951364494;0.0025805731861452;0.0373052881261058;1.19682924428832;"1,0.16,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"11";"05";"18";0.003;0.003;0.0025;0.466666666666667;-8.69121536407765;-0.0117254951364494;0.0025805731861452;0.0373052881261058;"robust linear";2018-05-11;"9:42";"a2";5;25;"grass";"20";"berm";"2"
"11_05_18_CS11_9";"CS11";9;-0.0244269647767595;0.00262136007998183;0.0113211406209905;1.22907463794256;-17.3011142301376;Inf;0.0185923658313319;-0.988678859379009;"";-0.0240853108866965;0.00242800758138056;0.00886181434065985;1.22395742190029;"1,0.47,1,1";"";-0.0244271481749451;228121028882990;1;3.23765969984644e-05;-15088.1567405672;-15.3010178001946;-55.3010178001946;0.0262938928531853;"";"11";"05";"18";0.003;0.003;0.0025;0.483333333333333;-20.215419125594;-0.0240853108866965;0.00242800758138056;0.00886181434065985;"robust linear";2018-05-11;"9:42";"b2";5;25;"aromatic";"20";"interrow";"2"
"17_05_18_CS10_1";"CS10";1;-0.00813520338670006;0.00241220398705058;0.0777989351163664;1.32362715658344;-17.5692618278386;Inf;0.0179795069688037;-0.922201064883634;"";-0.00813520338670006;0.00241220398705058;0.0777989351163664;1.32362715658344;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"17";"05";"18";0.003;0.003;0.0025;0.5;-6.50816270936005;-0.00813520338670006;0.00241220398705058;0.0777989351163664;"robust linear";2018-05-17;"8:41";"a1";5;25;"no cover";"50";"interrow";"1"
